
(vret_env) C:\Users\Shayan\Desktop\NICS\acrophobia\shayan_code\vret_pipeline>python vret_server_v2.py
Starting VRET biofeedback server v2 (procedural)...
[LSL] searching for OpenSignals stream...
2026-06-01 22:13:06.438 (   2.596s) [         8352EE6]      netinterfaces.cpp:36    INFO| netif '{3BDC3AB1-4EF3-4CC8-8BAE-BB2AC2CAEB34}' (status: 2, multicast: 1
2026-06-01 22:13:06.438 (   2.596s) [         8352EE6]      netinterfaces.cpp:36    INFO| netif '{54921B9A-D779-4B2B-8820-1CE578EBA38A}' (status: 2, multicast: 1
2026-06-01 22:13:06.438 (   2.596s) [         8352EE6]      netinterfaces.cpp:36    INFO| netif '{ED154277-1459-47EB-AF78-151677F44DD4}' (status: 2, multicast: 1
2026-06-01 22:13:06.438 (   2.596s) [         8352EE6]      netinterfaces.cpp:36    INFO| netif '{DE25D8FA-C1F1-4A02-BF65-B86B6B10F338}' (status: 1, multicast: 1
2026-06-01 22:13:06.438 (   2.596s) [         8352EE6]      netinterfaces.cpp:58    INFO|       IPv6 ifindex 17
2026-06-01 22:13:06.438 (   2.596s) [         8352EE6]      netinterfaces.cpp:36    INFO| netif '{327421B6-9D15-4A91-BCBC-85D1C378F4EB}' (status: 2, multicast: 1
2026-06-01 22:13:06.438 (   2.597s) [         8352EE6]      netinterfaces.cpp:36    INFO| netif '{6575BA6E-BB71-11F0-BCDF-806E6F6E6963}' (status: 1, multicast: 1
2026-06-01 22:13:06.439 (   2.597s) [         8352EE6]      netinterfaces.cpp:58    INFO|       IPv6 ifindex 1
2026-06-01 22:13:06.439 (   2.597s) [         8352EE6]         api_config.cpp:126   INFO| Loaded default config
name=OpenSignals | type=00:07:80:0F:31:9C | ch=3 | rate=1000.0 | source=OpenSignals
2026-06-01 22:13:08.459 (   4.617s) [         8352EE6]             common.cpp:78    INFO| git:64988c6a14b8dc3b3f270ece58eab4f480bfab43/branch:refs/tags/v1.17.7/build:Release/compiler:MSVC-19.29.30159.0/link:SHARED
[LSL] mapped by label -> EDA=ch1, ECG=ch2 (labels: ['DIGITAL', 'EDA', 'ECG']).

press enter to start the session (begins baseline from recording sample 0)
[CTRL] sent 'start' to fake stream at 127.0.0.1:5006
got 0 samples
got 13 samples| raw_EDA=3.8508 μS | HR=— BPM | RMSSD=— ms
[LIVE] got 13 samples| raw_EDA=4.0658 μS | HR=95.7 BPM | RMSSD=— ms | ΔHR=+7.5% | ΔHRV=-3.9% | phasicEDA=+0.370 μS | S_t=+0.49 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.0651 μS | HR=95.7 BPM | RMSSD=— ms | ΔHR=+7.5% | ΔHRV=-3.9% | phasicEDA=+0.370 μS | S_t=+0.57 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.3981 μS | HR=95.7 BPM | RMSSD=— ms | ΔHR=+7.5% | ΔHRV=-3.9% | phasicEDA=+0.370 μS | S_t=+0.65 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.9924 μS | HR=95.7 BPM | RMSSD=— ms | ΔHR=+7.5% | ΔHRV=-3.9% | phasicEDA=+0.370 μS | S_t=+0.72 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=3.9371 μS | HR=95.4 BPM | RMSSD=— ms | ΔHR=+7.1% | ΔHRV=-3.9% | phasicEDA=-0.234 μS | S_t=+0.78 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=3.8861 μS | HR=95.4 BPM | RMSSD=— ms | ΔHR=+7.1% | ΔHRV=-3.9% | phasicEDA=-0.234 μS | S_t=+0.75 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.0904 μS | HR=95.4 BPM | RMSSD=— ms | ΔHR=+7.1% | ΔHRV=-3.9% | phasicEDA=-0.234 μS | S_t=+0.73 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.3940 μS | HR=95.4 BPM | RMSSD=— ms | ΔHR=+7.1% | ΔHRV=-3.9% | phasicEDA=-0.234 μS | S_t=+0.71 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.1124 μS | HR=95.4 BPM | RMSSD=— ms | ΔHR=+7.1% | ΔHRV=-3.9% | phasicEDA=-0.234 μS | S_t=+0.68 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=3.9038 μS | HR=95.1 BPM | RMSSD=— ms | ΔHR=+6.8% | ΔHRV=-3.9% | phasicEDA=-0.203 μS | S_t=+0.64 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.4445 μS | HR=95.1 BPM | RMSSD=— ms | ΔHR=+6.8% | ΔHRV=-3.9% | phasicEDA=-0.203 μS | S_t=+0.56 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.0665 μS | HR=95.1 BPM | RMSSD=— ms | ΔHR=+6.8% | ΔHRV=-3.9% | phasicEDA=-0.203 μS | S_t=+0.47 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.1863 μS | HR=95.1 BPM | RMSSD=— ms | ΔHR=+6.8% | ΔHRV=-3.9% | phasicEDA=-0.203 μS | S_t=+0.39 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.1748 μS | HR=95.1 BPM | RMSSD=— ms | ΔHR=+6.8% | ΔHRV=-3.9% | phasicEDA=-0.203 μS | S_t=+0.30 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=3.8882 μS | HR=94.8 BPM | RMSSD=— ms | ΔHR=+6.4% | ΔHRV=-3.9% | phasicEDA=-0.014 μS | S_t=+0.24 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.4313 μS | HR=94.8 BPM | RMSSD=— ms | ΔHR=+6.4% | ΔHRV=-3.9% | phasicEDA=-0.014 μS | S_t=+0.26 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=3.9853 μS | HR=94.8 BPM | RMSSD=— ms | ΔHR=+6.4% | ΔHRV=-3.9% | phasicEDA=-0.014 μS | S_t=+0.28 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.2227 μS | HR=94.8 BPM | RMSSD=— ms | ΔHR=+6.4% | ΔHRV=-3.9% | phasicEDA=-0.014 μS | S_t=+0.31 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.2296 μS | HR=94.8 BPM | RMSSD=— ms | ΔHR=+6.4% | ΔHRV=-3.9% | phasicEDA=-0.014 μS | S_t=+0.33 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=3.8806 μS | HR=94.2 BPM | RMSSD=— ms | ΔHR=+5.8% | ΔHRV=-3.9% | phasicEDA=-0.136 μS | S_t=+0.35 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.4299 μS | HR=94.2 BPM | RMSSD=— ms | ΔHR=+5.8% | ΔHRV=-3.9% | phasicEDA=-0.136 μS | S_t=+0.35 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.0228 μS | HR=94.2 BPM | RMSSD=— ms | ΔHR=+5.8% | ΔHRV=-3.9% | phasicEDA=-0.136 μS | S_t=+0.35 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.3756 μS | HR=94.2 BPM | RMSSD=— ms | ΔHR=+5.8% | ΔHRV=-3.9% | phasicEDA=-0.136 μS | S_t=+0.35 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.1911 μS | HR=94.2 BPM | RMSSD=— ms | ΔHR=+5.8% | ΔHRV=-3.9% | phasicEDA=-0.136 μS | S_t=+0.36 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=3.8938 μS | HR=94.2 BPM | RMSSD=— ms | ΔHR=+5.8% | ΔHRV=-3.9% | phasicEDA=-0.132 μS | S_t=+0.35 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.0325 μS | HR=94.2 BPM | RMSSD=— ms | ΔHR=+5.8% | ΔHRV=-3.9% | phasicEDA=-0.132 μS | S_t=+0.33 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.0529 μS | HR=94.2 BPM | RMSSD=— ms | ΔHR=+5.8% | ΔHRV=-3.9% | phasicEDA=-0.132 μS | S_t=+0.31 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.3850 μS | HR=94.2 BPM | RMSSD=— ms | ΔHR=+5.8% | ΔHRV=-3.9% | phasicEDA=-0.132 μS | S_t=+0.28 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.9785 μS | HR=94.2 BPM | RMSSD=— ms | ΔHR=+5.8% | ΔHRV=-3.9% | phasicEDA=-0.132 μS | S_t=+0.26 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=3.9694 μS | HR=93.8 BPM | RMSSD=— ms | ΔHR=+5.4% | ΔHRV=-3.9% | phasicEDA=-0.190 μS | S_t=+0.24 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=3.9014 μS | HR=93.8 BPM | RMSSD=— ms | ΔHR=+5.4% | ΔHRV=-3.9% | phasicEDA=-0.190 μS | S_t=+0.23 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.0477 μS | HR=93.8 BPM | RMSSD=— ms | ΔHR=+5.4% | ΔHRV=-3.9% | phasicEDA=-0.190 μS | S_t=+0.22 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.3770 μS | HR=93.8 BPM | RMSSD=— ms | ΔHR=+5.4% | ΔHRV=-3.9% | phasicEDA=-0.190 μS | S_t=+0.21 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.0409 μS | HR=93.8 BPM | RMSSD=— ms | ΔHR=+5.4% | ΔHRV=-3.9% | phasicEDA=-0.190 μS | S_t=+0.20 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=3.9097 μS | HR=93.8 BPM | RMSSD=— ms | ΔHR=+5.4% | ΔHRV=-3.9% | phasicEDA=-0.220 μS | S_t=+0.18 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.1424 μS | HR=93.8 BPM | RMSSD=— ms | ΔHR=+5.4% | ΔHRV=-3.9% | phasicEDA=-0.220 μS | S_t=+0.17 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=3.9943 μS | HR=93.8 BPM | RMSSD=— ms | ΔHR=+5.4% | ΔHRV=-3.9% | phasicEDA=-0.220 μS | S_t=+0.15 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.7150 μS | HR=93.8 BPM | RMSSD=— ms | ΔHR=+5.4% | ΔHRV=-3.9% | phasicEDA=-0.220 μS | S_t=+0.13 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.2580 μS | HR=93.8 BPM | RMSSD=— ms | ΔHR=+5.4% | ΔHRV=-3.9% | phasicEDA=-0.220 μS | S_t=+0.12 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.5762 μS | HR=93.4 BPM | RMSSD=— ms | ΔHR=+4.8% | ΔHRV=-3.9% | phasicEDA=+0.287 μS | S_t=+0.12 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.1537 μS | HR=93.4 BPM | RMSSD=— ms | ΔHR=+4.8% | ΔHRV=-3.9% | phasicEDA=+0.287 μS | S_t=+0.18 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=3.8993 μS | HR=93.4 BPM | RMSSD=— ms | ΔHR=+4.8% | ΔHRV=-3.9% | phasicEDA=+0.287 μS | S_t=+0.24 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.1573 μS | HR=93.4 BPM | RMSSD=— ms | ΔHR=+4.8% | ΔHRV=-3.9% | phasicEDA=+0.287 μS | S_t=+0.30 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.3961 μS | HR=93.4 BPM | RMSSD=— ms | ΔHR=+4.8% | ΔHRV=-3.9% | phasicEDA=+0.287 μS | S_t=+0.36 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.0590 μS | HR=93.1 BPM | RMSSD=— ms | ΔHR=+4.5% | ΔHRV=-3.9% | phasicEDA=-0.007 μS | S_t=+0.42 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=3.9479 μS | HR=93.1 BPM | RMSSD=— ms | ΔHR=+4.5% | ΔHRV=-3.9% | phasicEDA=-0.007 μS | S_t=+0.44 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.3690 μS | HR=93.1 BPM | RMSSD=— ms | ΔHR=+4.5% | ΔHRV=-3.9% | phasicEDA=-0.007 μS | S_t=+0.46 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.1360 μS | HR=93.1 BPM | RMSSD=— ms | ΔHR=+4.5% | ΔHRV=-3.9% | phasicEDA=-0.007 μS | S_t=+0.48 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=3.9427 μS | HR=93.1 BPM | RMSSD=— ms | ΔHR=+4.5% | ΔHRV=-3.9% | phasicEDA=-0.007 μS | S_t=+0.50 | calm -> unity:increase
[LIVE] got 15 samples| raw_EDA=5.3371 μS | HR=92.9 BPM | RMSSD=— ms | ΔHR=+4.3% | ΔHRV=-3.9% | phasicEDA=+0.214 μS | S_t=+0.52 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=3.9382 μS | HR=92.9 BPM | RMSSD=— ms | ΔHR=+4.3% | ΔHRV=-3.9% | phasicEDA=+0.214 μS | S_t=+0.50 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.3465 μS | HR=92.9 BPM | RMSSD=— ms | ΔHR=+4.3% | ΔHRV=-3.9% | phasicEDA=+0.214 μS | S_t=+0.49 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.2254 μS | HR=92.9 BPM | RMSSD=— ms | ΔHR=+4.3% | ΔHRV=-3.9% | phasicEDA=+0.214 μS | S_t=+0.47 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=3.9819 μS | HR=92.9 BPM | RMSSD=— ms | ΔHR=+4.3% | ΔHRV=-3.9% | phasicEDA=+0.214 μS | S_t=+0.46 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.4294 μS | HR=92.7 BPM | RMSSD=— ms | ΔHR=+4.1% | ΔHRV=-3.9% | phasicEDA=+0.169 μS | S_t=+0.45 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.3588 μS | HR=92.7 BPM | RMSSD=— ms | ΔHR=+4.1% | ΔHRV=-3.9% | phasicEDA=+0.169 μS | S_t=+0.47 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.0186 μS | HR=92.7 BPM | RMSSD=— ms | ΔHR=+4.1% | ΔHRV=-3.9% | phasicEDA=+0.169 μS | S_t=+0.49 | calm -> unity:increase
[LIVE] got 12 samples| raw_EDA=4.4590 μS | HR=92.7 BPM | RMSSD=— ms | ΔHR=+4.1% | ΔHRV=-3.9% | phasicEDA=+0.169 μS | S_t=+0.51 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.3267 μS | HR=92.7 BPM | RMSSD=— ms | ΔHR=+4.1% | ΔHRV=-3.9% | phasicEDA=+0.169 μS | S_t=+0.53 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.0623 μS | HR=92.4 BPM | RMSSD=— ms | ΔHR=+3.8% | ΔHRV=-3.9% | phasicEDA=+0.275 μS | S_t=+0.55 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=3.9798 μS | HR=92.4 BPM | RMSSD=— ms | ΔHR=+3.8% | ΔHRV=-3.9% | phasicEDA=+0.275 μS | S_t=+0.55 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=4.4233 μS | HR=92.4 BPM | RMSSD=— ms | ΔHR=+3.8% | ΔHRV=-3.9% | phasicEDA=+0.275 μS | S_t=+0.56 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.3118 μS | HR=92.4 BPM | RMSSD=— ms | ΔHR=+3.8% | ΔHRV=-3.9% | phasicEDA=+0.275 μS | S_t=+0.56 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=4.0522 μS | HR=92.4 BPM | RMSSD=— ms | ΔHR=+3.8% | ΔHRV=-3.9% | phasicEDA=+0.275 μS | S_t=+0.56 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.0685 μS | HR=92.4 BPM | RMSSD=— ms | ΔHR=+3.8% | ΔHRV=-3.9% | phasicEDA=-0.065 μS | S_t=+0.56 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=4.1629 μS | HR=92.4 BPM | RMSSD=— ms | ΔHR=+3.8% | ΔHRV=-3.9% | phasicEDA=-0.065 μS | S_t=+0.52 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.4099 μS | HR=92.4 BPM | RMSSD=— ms | ΔHR=+3.8% | ΔHRV=-3.9% | phasicEDA=-0.065 μS | S_t=+0.49 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.1658 μS | HR=92.4 BPM | RMSSD=— ms | ΔHR=+3.8% | ΔHRV=-3.9% | phasicEDA=-0.065 μS | S_t=+0.45 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=4.0179 μS | HR=92.4 BPM | RMSSD=— ms | ΔHR=+3.8% | ΔHRV=-3.9% | phasicEDA=-0.065 μS | S_t=+0.42 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.2643 μS | HR=92.3 BPM | RMSSD=— ms | ΔHR=+3.6% | ΔHRV=-3.9% | phasicEDA=-0.273 μS | S_t=+0.37 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.8676 μS | HR=92.3 BPM | RMSSD=— ms | ΔHR=+3.6% | ΔHRV=-3.9% | phasicEDA=-0.273 μS | S_t=+0.30 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.2761 μS | HR=92.3 BPM | RMSSD=— ms | ΔHR=+3.6% | ΔHRV=-3.9% | phasicEDA=-0.273 μS | S_t=+0.22 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.1115 μS | HR=92.3 BPM | RMSSD=— ms | ΔHR=+3.6% | ΔHRV=-3.9% | phasicEDA=-0.273 μS | S_t=+0.14 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.1251 μS | HR=92.3 BPM | RMSSD=— ms | ΔHR=+3.6% | ΔHRV=-3.9% | phasicEDA=-0.273 μS | S_t=+0.06 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.4411 μS | HR=92.3 BPM | RMSSD=— ms | ΔHR=+3.6% | ΔHRV=-3.9% | phasicEDA=-0.354 μS | S_t=-0.01 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.3565 μS | HR=92.3 BPM | RMSSD=— ms | ΔHR=+3.6% | ΔHRV=-3.9% | phasicEDA=-0.354 μS | S_t=-0.05 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.1487 μS | HR=92.3 BPM | RMSSD=— ms | ΔHR=+3.6% | ΔHRV=-3.9% | phasicEDA=-0.354 μS | S_t=-0.09 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.0113 μS | HR=92.3 BPM | RMSSD=— ms | ΔHR=+3.6% | ΔHRV=-3.9% | phasicEDA=-0.354 μS | S_t=-0.14 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.2913 μS | HR=92.3 BPM | RMSSD=— ms | ΔHR=+3.6% | ΔHRV=-3.9% | phasicEDA=-0.354 μS | S_t=-0.18 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.2955 μS | HR=92.1 BPM | RMSSD=— ms | ΔHR=+3.4% | ΔHRV=-3.9% | phasicEDA=+0.143 μS | S_t=-0.20 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.2005 μS | HR=92.1 BPM | RMSSD=— ms | ΔHR=+3.4% | ΔHRV=-3.9% | phasicEDA=+0.143 μS | S_t=-0.14 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=3.9756 μS | HR=92.1 BPM | RMSSD=— ms | ΔHR=+3.4% | ΔHRV=-3.9% | phasicEDA=+0.143 μS | S_t=-0.09 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.3283 μS | HR=92.1 BPM | RMSSD=— ms | ΔHR=+3.4% | ΔHRV=-3.9% | phasicEDA=+0.143 μS | S_t=-0.03 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.4037 μS | HR=92.1 BPM | RMSSD=— ms | ΔHR=+3.4% | ΔHRV=-3.9% | phasicEDA=+0.143 μS | S_t=+0.03 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.5776 μS | HR=92.2 BPM | RMSSD=— ms | ΔHR=+3.5% | ΔHRV=-3.9% | phasicEDA=+0.310 μS | S_t=+0.09 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.3690 μS | HR=92.2 BPM | RMSSD=— ms | ΔHR=+3.5% | ΔHRV=-3.9% | phasicEDA=+0.310 μS | S_t=+0.18 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=3.9832 μS | HR=92.2 BPM | RMSSD=— ms | ΔHR=+3.5% | ΔHRV=-3.9% | phasicEDA=+0.310 μS | S_t=+0.27 | calm -> unity:increase
[LIVE] got 12 samples| raw_EDA=4.2964 μS | HR=92.2 BPM | RMSSD=— ms | ΔHR=+3.5% | ΔHRV=-3.9% | phasicEDA=+0.310 μS | S_t=+0.36 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.4557 μS | HR=92.2 BPM | RMSSD=— ms | ΔHR=+3.5% | ΔHRV=-3.9% | phasicEDA=+0.310 μS | S_t=+0.46 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.6179 μS | HR=91.9 BPM | RMSSD=— ms | ΔHR=+3.2% | ΔHRV=-3.9% | phasicEDA=+0.179 μS | S_t=+0.53 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.6529 μS | HR=91.9 BPM | RMSSD=— ms | ΔHR=+3.2% | ΔHRV=-3.9% | phasicEDA=+0.179 μS | S_t=+0.53 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=4.0977 μS | HR=91.9 BPM | RMSSD=— ms | ΔHR=+3.2% | ΔHRV=-3.9% | phasicEDA=+0.179 μS | S_t=+0.54 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.1790 μS | HR=91.9 BPM | RMSSD=— ms | ΔHR=+3.2% | ΔHRV=-3.9% | phasicEDA=+0.179 μS | S_t=+0.54 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.2986 μS | HR=91.9 BPM | RMSSD=— ms | ΔHR=+3.2% | ΔHRV=-3.9% | phasicEDA=+0.179 μS | S_t=+0.54 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=3.9853 μS | HR=91.8 BPM | RMSSD=— ms | ΔHR=+3.1% | ΔHRV=-3.9% | phasicEDA=-0.104 μS | S_t=+0.53 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.2139 μS | HR=91.8 BPM | RMSSD=— ms | ΔHR=+3.1% | ΔHRV=-3.9% | phasicEDA=-0.104 μS | S_t=+0.47 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=4.1951 μS | HR=91.8 BPM | RMSSD=— ms | ΔHR=+3.1% | ΔHRV=-3.9% | phasicEDA=-0.104 μS | S_t=+0.41 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.4727 μS | HR=91.8 BPM | RMSSD=— ms | ΔHR=+3.1% | ΔHRV=-3.9% | phasicEDA=-0.104 μS | S_t=+0.35 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.2251 μS | HR=91.8 BPM | RMSSD=— ms | ΔHR=+3.1% | ΔHRV=-3.9% | phasicEDA=-0.104 μS | S_t=+0.29 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=3.9995 μS | HR=91.8 BPM | RMSSD=— ms | ΔHR=+3.1% | ΔHRV=-3.9% | phasicEDA=-0.121 μS | S_t=+0.23 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=3.9940 μS | HR=91.8 BPM | RMSSD=— ms | ΔHR=+3.1% | ΔHRV=-3.9% | phasicEDA=-0.121 μS | S_t=+0.18 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.2066 μS | HR=91.8 BPM | RMSSD=— ms | ΔHR=+3.1% | ΔHRV=-3.9% | phasicEDA=-0.121 μS | S_t=+0.14 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.4238 μS | HR=91.8 BPM | RMSSD=— ms | ΔHR=+3.1% | ΔHRV=-3.9% | phasicEDA=-0.121 μS | S_t=+0.10 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.6928 μS | HR=91.8 BPM | RMSSD=— ms | ΔHR=+3.1% | ΔHRV=-3.9% | phasicEDA=-0.121 μS | S_t=+0.06 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.0533 μS | HR=91.7 BPM | RMSSD=— ms | ΔHR=+3.0% | ΔHRV=-3.9% | phasicEDA=-0.211 μS | S_t=+0.02 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.0273 μS | HR=91.7 BPM | RMSSD=— ms | ΔHR=+3.0% | ΔHRV=-3.9% | phasicEDA=-0.211 μS | S_t=+0.00 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.2130 μS | HR=91.7 BPM | RMSSD=— ms | ΔHR=+3.0% | ΔHRV=-3.9% | phasicEDA=-0.211 μS | S_t=-0.01 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.3603 μS | HR=91.7 BPM | RMSSD=— ms | ΔHR=+3.0% | ΔHRV=-3.9% | phasicEDA=-0.211 μS | S_t=-0.03 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=4.0186 μS | HR=91.7 BPM | RMSSD=— ms | ΔHR=+3.0% | ΔHRV=-3.9% | phasicEDA=-0.211 μS | S_t=-0.04 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.5046 μS | HR=91.8 BPM | RMSSD=— ms | ΔHR=+3.0% | ΔHRV=-3.9% | phasicEDA=-0.099 μS | S_t=-0.05 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.2379 μS | HR=91.8 BPM | RMSSD=— ms | ΔHR=+3.0% | ΔHRV=-3.9% | phasicEDA=-0.099 μS | S_t=-0.05 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=4.1317 μS | HR=91.8 BPM | RMSSD=— ms | ΔHR=+3.0% | ΔHRV=-3.9% | phasicEDA=-0.099 μS | S_t=-0.05 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=5.4148 μS | HR=91.8 BPM | RMSSD=— ms | ΔHR=+3.0% | ΔHRV=-3.9% | phasicEDA=-0.099 μS | S_t=-0.05 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.3273 μS | HR=91.8 BPM | RMSSD=— ms | ΔHR=+3.0% | ΔHRV=-3.9% | phasicEDA=-0.099 μS | S_t=-0.05 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.2836 μS | HR=91.5 BPM | RMSSD=— ms | ΔHR=+2.8% | ΔHRV=-3.9% | phasicEDA=-0.102 μS | S_t=-0.04 | calm -> unity:increase
[LIVE] got 14 samples| raw_EDA=5.4356 μS | HR=91.5 BPM | RMSSD=— ms | ΔHR=+2.8% | ΔHRV=-3.9% | phasicEDA=-0.102 μS | S_t=-0.03 | calm -> unity:increase
[LIVE] got 13 samples| raw_EDA=4.3529 μS | HR=91.5 BPM | RMSSD=— ms | ΔHR=+2.8% | ΔHRV=-3.9% | phasicEDA=-0.102 μS | S_t=-0.01 | calm -> unity:increase
